date,se,browser,hits,hits_fixed,hits_week_trend,hits_week_seasonal,hits_year_trend,hits_year_seasonal
2014-05-19,yandex,chrome,21252041.0,21252041.0,19021502.0,21161897.0,21071115.0,20239097.0
2014-05-20,search,chrome,52914032.0,52914032.0,49248835.0,53146976.0,54779169.0,52466896.0
2014-05-20,yandex,chrome,20585515.0,20585515.0,18969948.0,20749743.0,21066041.0,20133008.0
2014-05-21,search,chrome,51145934.0,51145934.0,49079130.0,52000700.0,54775513.0,52140517.0
2014-05-21,yandex,chrome,19863707.0,19863707.0,18918395.0,20285480.0,21060967.0,20004650.0
2014-05-22,search,chrome,50763345.0,50763345.0,49135792.0,51128246.0,54770746.0,51879244.0
2014-05-22,yandex,chrome,19582129.0,19582129.0,18960615.0,19819408.0,21055235.0,19900078.0
2014-05-23,search,chrome,47161339.0,47161339.0,49192453.0,46918635.0,54765979.0,51675582.0
2014-05-23,yandex,chrome,18333904.0,18333904.0,19002836.0,18070763.0,21049503.0,19821034.0
2014-05-24,search,chrome,40399232.0,40399232.0,49413959.0,41455109.0,54761212.0,51565058.0
2014-05-24,yandex,chrome,15165092.0,15165092.0,19111174.0,15578291.0,21043771.0,19776263.0
2014-05-25,search,chrome,45953666.0,45953666.0,49635466.0,46369403.0,54756445.0,51532904.0
2014-05-25,yandex,chrome,17604605.0,17604605.0,19219511.0,17680518.0,21038038.0,19768147.0
2014-05-26,search,chrome,54335796.0,54335796.0,49850270.0,54186834.0,54751678.0,51518004.0
2014-05-26,yandex,chrome,21302119.0,21302119.0,19307234.0,21177107.0,21032306.0,19759366.0
2014-05-27,search,chrome,54128963.0,54128963.0,50065075.0,53598879.0,54746911.0,51481596.0
2014-05-27,yandex,chrome,21110615.0,21110615.0,19394956.0,20985965.0,21026574.0,19746243.0
2014-05-28,search,chrome,53577522.0,53577522.0,50063331.0,52938039.0,54742144.0,51379841.0
2014-05-28,yandex,chrome,20992168.0,20992168.0,19370344.0,20719729.0,21020842.0,19699080.0
2014-05-29,search,chrome,53603551.0,53603551.0,50061586.0,52147298.0,54737377.0,51283112.0
2014-05-29,yandex,chrome,20982979.0,20982979.0,19345731.0,20207711.0,21015109.0,19651878.0
2014-05-30,search,chrome,49513137.0,49513137.0,49962602.0,48665539.0,54732610.0,51162468.0
2014-05-30,yandex,chrome,19123903.0,19123903.0,19309843.0,18767622.0,21009377.0,19607413.0
2014-05-31,search,chrome,43018817.0,43018817.0,49863619.0,42005442.0,54727843.0,51082858.0
2014-05-31,yandex,chrome,16074872.0,16074872.0,19273955.0,15792765.0,21003645.0,19579188.0
2014-06-01,search,chrome,44545680.0,44545680.0,49760251.0,46063981.0,54723076.0,51016948.0
2014-06-01,yandex,chrome,16673741.0,16673741.0,19288691.0,17553805.0,20997912.0,19578440.0
2014-06-02,search,chrome,52094317.0,52094317.0,49656883.0,53950692.0,54718309.0,50945022.0
2014-06-02,yandex,chrome,20077274.0,20077274.0,19303426.0,21218754.0,20992180.0,19573211.0
2014-06-03,search,chrome,51857527.0,51857527.0,49583442.0,53232520.0,54713542.0,50893856.0
2014-06-03,yandex,chrome,20354299.0,20354299.0,19366969.0,21071540.0,20986448.0,19590731.0
2014-06-04,search,chrome,52854650.0,52854650.0,49510000.0,52386988.0,54708775.0,50851268.0
2014-06-04,yandex,chrome,21025859.0,21025859.0,19430511.0,20819764.0,20980716.0,19607956.0
2014-06-05,search,chrome,52110290.0,52110290.0,49652093.0,51220907.0,54704008.0,50874638.0
2014-06-05,yandex,chrome,20710223.0,20710223.0,19601734.0,20195849.0,20974983.0,19656619.0
2014-06-06,search,chrome,49263020.0,49263020.0,49794185.0,48335151.0,54699241.0,50844275.0
2014-06-06,yandex,chrome,19636731.0,19636731.0,19772957.0,19034844.0,20969251.0,19680979.0
2014-06-07,search,chrome,41430467.0,41430467.0,49952317.0,42613551.0,54694474.0,50806876.0
2014-06-07,yandex,chrome,16294921.0,16294921.0,19903184.0,16656218.0,20963519.0,19680063.0
2014-06-08,search,chrome,46434843.0,46434843.0,50110450.0,46837082.0,54689707.0,50685921.0
2014-06-08,yandex,chrome,18486355.0,18486355.0,20033412.0,18513747.0,20957787.0,19642110.0
2014-06-09,search,chrome,55579040.0,55579040.0,50380211.0,54615872.0,54684940.0,50556984.0
2014-06-09,yandex,chrome,22766337.0,22766337.0,20173478.0,22070360.0,20952054.0,19581720.0
2014-06-10,search,chrome,54694156.0,54694156.0,50649972.0,54149690.0,54680173.0,50487847.0
2014-06-10,yandex,chrome,22284243.0,22284243.0,20313545.0,21984521.0,20946322.0,19545225.0
2014-06-11,search,chrome,52637526.0,52637526.0,51319150.0,54075767.0,54675406.0,50543361.0
2014-06-11,yandex,chrome,21267068.0,21267068.0,20676456.0,22014816.0,20940590.0,19580189.0
2014-06-12,search,chrome,49703781.0,49703781.0,51988329.0,53360488.0,54670639.0,50684982.0
2014-06-12,yandex,chrome,19355999.0,19355999.0,21039368.0,21530968.0,20934857.0,19653350.0
2014-06-13,search,chrome,49304254.0,49304254.0,52880038.0,51424180.0,54665871.0,50919175.0
2014-06-13,yandex,chrome,19333979.0,19333979.0,21595035.0,20809121.0,20929125.0,19806743.0
2014-06-14,search,chrome,47694528.0,47694528.0,53771748.0,46629474.0,54661104.0,51219587.0
2014-06-14,yandex,chrome,19235886.0,19235886.0,22150702.0,19077679.0,20923393.0,19990871.0
2014-06-15,search,chrome,53415539.0,53415539.0,54634014.0,51902779.0,54656337.0,51530628.0
2014-06-15,yandex,chrome,21924148.0,21924148.0,22749444.0,21593540.0,20917661.0,20207447.0
2014-06-16,search,chrome,61037466.0,61037466.0,55496281.0,59756901.0,54651570.0,51885271.0
2014-06-16,yandex,chrome,25976852.0,25976852.0,23348186.0,25267586.0,20911928.0,20444418.0
2014-06-17,search,chrome,61091930.0,61091930.0,55957875.0,59173039.0,54646803.0,52116511.0
2014-06-17,yandex,chrome,26625976.0,26625976.0,23732465.0,25188184.0,20906196.0,20618428.0
2014-06-18,search,chrome,60893621.0,60893621.0,56419469.0,58809708.0,54642036.0,52261075.0
2014-06-18,yandex,chrome,26634606.0,26634606.0,24116745.0,25215393.0,20900464.0,20756682.0
2014-06-19,search,chrome,59749853.0,59749853.0,56053794.0,57324179.0,54637269.0,52103900.0
2014-06-19,yandex,chrome,26125251.0,26125251.0,23965238.0,24351380.0,20894732.0,20702113.0
2014-06-20,search,chrome,55065763.0,55065763.0,55688119.0,54445318.0,54632502.0,51890991.0
2014-06-20,yandex,chrome,23772605.0,23772605.0,23813731.0,23124404.0,20888999.0,20624330.0
2014-06-21,search,chrome,48340614.0,48340614.0,54835766.0,47714514.0,54627735.0,51483628.0
2014-06-21,yandex,chrome,20908910.0,20908910.0,23274327.0,20273580.0,20883267.0,20397133.0
2014-06-22,search,chrome,52427651.0,52427651.0,53983412.0,51188871.0,54622968.0,51080996.0
2014-06-22,yandex,chrome,22662766.0,22662766.0,22734924.0,21627652.0,20877535.0,20172278.0
2014-06-23,search,chrome,56113289.0,56113289.0,53012707.0,57209676.0,54618201.0,50649367.0
2014-06-23,yandex,chrome,23263774.0,23263774.0,22082436.0,23973776.0,20871802.0,19911196.0
2014-06-24,search,chrome,53120749.0,53120749.0,52042002.0,55094185.0,54613434.0,50215117.0
2014-06-24,yandex,chrome,21306519.0,21306519.0,21429947.0,22730735.0,20866070.0,19650199.0
2014-06-25,search,chrome,52274096.0,52274096.0,51179438.0,53539789.0,54608667.0,49840315.0
2014-06-25,yandex,chrome,20966392.0,20966392.0,20855597.0,21866649.0,20860338.0,19424131.0
2014-06-26,search,chrome,52227246.0,52227246.0,50316874.0,52128009.0,54603900.0,49474438.0
2014-06-26,yandex,chrome,20664108.0,20664108.0,20281247.0,20951021.0,20854606.0,19202468.0
2014-06-27,search,chrome,49834627.0,49834627.0,49707643.0,49061188.0,54599133.0,49218402.0
2014-06-27,yandex,chrome,19866174.0,19866174.0,19896880.0,19554436.0,20848873.0,19054756.0
2014-06-28,search,chrome,41498783.0,41498783.0,49098413.0,41786135.0,54594366.0,48956827.0
2014-06-28,yandex,chrome,16370811.0,16370811.0,19512512.0,16443134.0,20843141.0,18904421.0
2014-06-29,search,chrome,44491190.0,44491190.0,48686890.0,45164375.0,54589599.0,48754018.0
2014-06-29,yandex,chrome,17547943.0,17547943.0,19285681.0,17899873.0,20837409.0,18802610.0
2014-06-30,search,chrome,52165538.0,52165538.0,48275368.0,52295591.0,54584832.0,48532438.0
2014-06-30,yandex,chrome,20892151.0,20892151.0,19058850.0,20854676.0,20831677.0,18692282.0
2014-07-01,search,chrome,50760172.0,50760172.0,47955030.0,50874348.0,54580065.0,48329705.0
2014-07-01,yandex,chrome,19980774.0,19980774.0,18882392.0,20062744.0,20825944.0,18594460.0
2014-07-02,search,chrome,49894242.0,49894242.0,47634692.0,49941170.0,54575298.0,48161536.0
2014-07-02,yandex,chrome,19598202.0,19598202.0,18705935.0,19615376.0,20820212.0,18511046.0
2014-07-03,search,chrome,48831266.0,48831266.0,47540688.0,49753673.0,54570531.0,48068777.0
2014-07-03,yandex,chrome,19016521.0,19016521.0,18631694.0,19500472.0,20814480.0,18464219.0
2014-07-04,search,chrome,46921948.0,46921948.0,47446684.0,47409123.0,54565764.0,48024574.0
2014-07-04,yandex,chrome,18314069.0,18314069.0,18557453.0,18540031.0,20808747.0,18435013.0
2014-07-05,search,chrome,39345576.0,39345576.0,47515262.0,39963810.0,54560997.0,48044621.0
2014-07-05,yandex,chrome,15033060.0,15033060.0,18563961.0,15326123.0,20803015.0,18439784.0
2014-07-06,search,chrome,42517328.0,42517328.0,47583841.0,43185816.0,54556230.0,48092117.0
2014-07-06,yandex,chrome,16400329.0,16400329.0,18570469.0,16745990.0,20797283.0,18451159.0
2014-07-07,search,chrome,52269352.0,52269352.0,47730497.0,51878876.0,54551463.0,48173116.0
2014-07-07,yandex,chrome,20683459.0,20683459.0,18617377.0,20507075.0,20791551.0,18479087.0
2014-07-08,search,chrome,51699486.0,51699486.0,47877153.0,51132292.0,54546696.0,48263388.0
2014-07-08,yandex,chrome,20372234.0,20372234.0,18664285.0,20053971.0,20785818.0,18506917.0
2014-07-09,search,chrome,50584247.0,50584247.0,47996245.0,50377712.0,54541928.0,48317456.0
2014-07-09,yandex,chrome,19676787.0,19676787.0,18711062.0,19659443.0,20780086.0,18519378.0
2014-07-10,search,chrome,50812386.0,50812386.0,48115337.0,50309984.0,54537161.0,48353734.0
2014-07-10,yandex,chrome,19944210.0,19944210.0,18757839.0,19654837.0,20774354.0,18521586.0
2014-07-11,search,chrome,48254331.0,48254331.0,48145710.0,48178543.0,54532394.0,48322515.0
2014-07-11,yandex,chrome,18777725.0,18777725.0,18782812.0,18802045.0,20768622.0,18494572.0
2014-07-12,search,chrome,40790734.0,40790734.0,48176083.0,40375548.0,54527627.0,48252072.0
2014-07-12,yandex,chrome,15389975.0,15389975.0,18807786.0,15374833.0,20762889.0,18454287.0
2014-07-13,search,chrome,43265332.0,43265332.0,48190128.0,43463796.0,54522860.0,48163975.0
2014-07-13,yandex,chrome,16634111.0,16634111.0,18831743.0,16781663.0,20757157.0,18406649.0
2014-07-14,search,chrome,51986357.0,51986357.0,48204174.0,52518413.0,54518093.0,48054141.0
2014-07-14,yandex,chrome,20562137.0,20562137.0,18855700.0,20823585.0,20751425.0,18355530.0
2014-07-15,search,chrome,51399894.0,51399894.0,48221199.0,51845092.0,54513326.0,47964333.0
2014-07-15,yandex,chrome,20435463.0,20435463.0,18881854.0,20500802.0,20745692.0,18313937.0
2014-07-16,search,chrome,50534050.0,50534050.0,48238225.0,50834709.0,54508559.0,47861327.0
2014-07-16,yandex,chrome,19942525.0,19942525.0,18908008.0,19990974.0,20739960.0,18268547.0
2014-07-17,search,chrome,50747561.0,50747561.0,48292987.0,50530922.0,54503792.0,47811735.0
2014-07-17,yandex,chrome,20054279.0,20054279.0,18940405.0,19914276.0,20734228.0,18246048.0
2014-07-18,search,chrome,48940573.0,48940573.0,48347749.0,48144456.0,54499025.0,47777255.0
2014-07-18,yandex,chrome,19289261.0,19289261.0,18972801.0,18889986.0,20728496.0,18229031.0
2014-07-19,search,chrome,40573679.0,40573679.0,48376413.0,40400378.0,54494258.0,47771046.0
2014-07-19,yandex,chrome,15518832.0,15518832.0,18975065.0,15432498.0,20722763.0,18221832.0
2014-07-20,search,chrome,43155560.0,43155560.0,48405078.0,43875431.0,54489491.0,47789603.0
2014-07-20,yandex,chrome,16673187.0,16673187.0,18977328.0,16991806.0,20717031.0,18218793.0
2014-07-21,search,chrome,53191827.0,53191827.0,48334160.0,52589633.0,54484724.0,47773377.0
2014-07-21,yandex,chrome,21147302.0,21147302.0,18932887.0,20836571.0,20711299.0,18201584.0
2014-07-22,search,chrome,52592957.0,52592957.0,48263242.0,51906008.0,54479957.0,47772188.0
2014-07-22,yandex,chrome,20699524.0,20699524.0,18888447.0,20514571.0,20705566.0,18186496.0
2014-07-23,search,chrome,50981746.0,50981746.0,48164129.0,50888160.0,54475190.0,47750527.0
2014-07-23,yandex,chrome,19996672.0,19996672.0,18835106.0,20004799.0,20699834.0,18163259.0
2014-07-24,search,chrome,50035342.0,50035342.0,48065015.0,50324054.0,54470423.0,47734063.0
2014-07-24,yandex,chrome,19651684.0,19651684.0,18781765.0,19785079.0,20694102.0,18140758.0
2014-07-25,search,chrome,47019509.0,47019509.0,47929746.0,47541800.0,54465656.0,47695552.0
2014-07-25,yandex,chrome,18346602.0,18346602.0,18716875.0,18545130.0,20688370.0,18108958.0
2014-07-26,search,chrome,39044192.0,39044192.0,47794477.0,39772577.0,54460889.0,47657138.0
2014-07-26,yandex,chrome,14840552.0,14840552.0,18651985.0,15106318.0,20682637.0,18078171.0
2014-07-27,search,chrome,44776647.0,44776647.0,47627819.0,43115675.0,54456122.0,47603367.0
2014-07-27,yandex,chrome,17317882.0,17317882.0,18571653.0,16599150.0,20676905.0,18039049.0
2014-07-28,search,chrome,51516859.0,51516859.0,47461160.0,51719958.0,54451355.0,47533346.0
2014-07-28,yandex,chrome,20272097.0,20272097.0,18491320.0,20372080.0,20671173.0,18001859.0
2014-07-29,search,chrome,50613930.0,50613930.0,47322507.0,51030941.0,54446588.0,47476440.0
2014-07-29,yandex,chrome,19917289.0,19917289.0,18417617.0,20046496.0,20665441.0,17968079.0
2014-07-30,search,chrome,50417347.0,50417347.0,47183854.0,50040557.0,54441821.0,47400963.0
2014-07-30,yandex,chrome,19807951.0,19807951.0,18343914.0,19588790.0,20659708.0,17932124.0
2014-07-31,search,chrome,49157549.0,49157549.0,47028202.0,49280533.0,54435936.0,47321992.0
2014-07-31,yandex,chrome,19140316.0,19140316.0,18259830.0,19271297.0,20653409.0,17895649.0
2014-08-01,search,chrome,45818901.0,45818901.0,46872550.0,46376615.0,54430051.0,47203850.0
2014-08-01,yandex,chrome,17668776.0,17668776.0,18175745.0,17937326.0,20647110.0,17853004.0
2014-08-02,search,chrome,39091586.0,39091586.0,46762864.0,38668756.0,54424167.0,47098586.0
2014-08-02,yandex,chrome,14731545.0,14731545.0,18117538.0,14564180.0,20640810.0,17819728.0
2014-08-03,search,chrome,41595230.0,41595230.0,46653179.0,42121344.0,54418282.0,46957595.0
2014-08-03,yandex,chrome,15903200.0,15903200.0,18059332.0,16071914.0,20634511.0,17777225.0
2014-08-04,search,chrome,50734318.0,50734318.0,46599255.0,50765456.0,54412397.0,46843128.0
2014-08-04,yandex,chrome,19775091.0,19775091.0,18030609.0,19867212.0,20628212.0,17747871.0
2014-08-05,search,chrome,50294837.0,50294837.0,46545331.0,50224385.0,54406513.0,46738914.0
2014-08-05,yandex,chrome,19609142.0,19609142.0,18001886.0,19605424.0,20621913.0,17713884.0
2014-08-06,search,chrome,49070322.0,49070322.0,46525261.0,49574899.0,54400628.0,46656002.0
2014-08-06,yandex,chrome,19066625.0,19066625.0,17990105.0,19340562.0,20615613.0,17690714.0
2014-08-07,search,chrome,49146760.0,49146760.0,46505192.0,48780772.0,54394743.0,46609368.0
2014-08-07,yandex,chrome,19303938.0,19303938.0,17978324.0,18993903.0,20609314.0,17674376.0
2014-08-08,search,chrome,46461870.0,46461870.0,46503073.0,46187421.0,54388859.0,46578817.0
2014-08-08,yandex,chrome,17900862.0,17900862.0,17973944.0,17799338.0,20603015.0,17664283.0
2014-08-09,search,chrome,38615929.0,38615929.0,46500954.0,38522820.0,54382974.0,46608908.0
2014-08-09,yandex,chrome,14503444.0,14503444.0,17969563.0,14482681.0,20596715.0,17668909.0
2014-08-10,search,chrome,41007349.0,41007349.0,46464005.0,41871768.0,54377090.0,46638166.0
2014-08-10,yandex,chrome,15522487.0,15522487.0,17941639.0,15907874.0,20590416.0,17670038.0
2014-08-11,search,chrome,50620083.0,50620083.0,46427055.0,49959382.0,54371205.0,46722071.0
2014-08-11,yandex,chrome,19805349.0,19805349.0,17913715.0,19504607.0,20584117.0,17688031.0
2014-08-12,search,chrome,50189823.0,50189823.0,46401060.0,49886024.0,54365320.0,46808334.0
2014-08-12,yandex,chrome,19582116.0,19582116.0,17883636.0,19378765.0,20577818.0,17704370.0
2014-08-13,search,chrome,49618405.0,49618405.0,46375064.0,49663417.0,54359436.0,46899220.0
2014-08-13,yandex,chrome,19340024.0,19340024.0,17853558.0,19308756.0,20571518.0,17730707.0
2014-08-14,search,chrome,48513145.0,48513145.0,46412746.0,48814916.0,54353551.0,47002268.0
2014-08-14,yandex,chrome,18694711.0,18694711.0,17853408.0,18901223.0,20565219.0,17760584.0
2014-08-15,search,chrome,46315306.0,46315306.0,46450428.0,46604300.0,54347666.0,47086070.0
2014-08-15,yandex,chrome,17733385.0,17733385.0,17853257.0,17889718.0,20558920.0,17785465.0
2014-08-16,search,chrome,37947781.0,37947781.0,46447797.0,38817957.0,54341782.0,47144935.0
2014-08-16,yandex,chrome,14138521.0,14138521.0,17844955.0,14524056.0,20552620.0,17802070.0
2014-08-17,search,chrome,42163470.0,42163470.0,46445166.0,42007652.0,54335897.0,47163431.0
2014-08-17,yandex,chrome,15862018.0,15862018.0,17836654.0,15838721.0,20546321.0,17804667.0
2014-08-18,search,chrome,50167759.0,50167759.0,46438595.0,48832823.0,54330012.0,47164404.0
2014-08-18,yandex,chrome,19545791.0,19545791.0,17842257.0,19003787.0,20540022.0,17804679.0
2014-08-19,search,chrome,49882465.0,49882465.0,46432025.0,49587134.0,54324128.0,47156776.0
2014-08-19,yandex,chrome,19213255.0,19213255.0,17847860.0,19203051.0,20533723.0,17801377.0
2014-08-20,search,chrome,49940988.0,49940988.0,46332059.0,49902790.0,54318243.0,47117783.0
2014-08-20,yandex,chrome,19430273.0,19430273.0,17819843.0,19403304.0,20527423.0,17787432.0
2014-08-21,search,chrome,48361471.0,48361471.0,46232094.0,48759618.0,54312358.0,47108746.0
2014-08-21,yandex,chrome,18744132.5,18744132.0,17791825.0,18847458.0,20521124.0,17782460.0
2014-08-22,search,chrome,46781954.0,46781954.0,46139197.0,46424561.0,54306474.0,47116493.0
2014-08-22,yandex,chrome,18057992.0,18057992.0,17757266.0,17871912.0,20514825.0,17782871.0
2014-08-23,search,chrome,38825950.0,38825950.0,46046301.0,38680794.0,54300589.0,47147952.0
2014-08-23,yandex,chrome,14650565.0,14650565.0,17722706.0,14507923.0,20508525.0,17795373.0
2014-08-24,search,chrome,42428172.0,42428172.0,46175519.0,42263243.0,54294704.0,47264265.0
2014-08-24,yandex,chrome,16074911.0,16074911.0,17775585.0,15962987.0,20502226.0,17841340.0
2014-08-25,search,chrome,45084687.0,45084687.0,46304737.0,48115320.0,54288820.0,47389904.0
2014-08-25,yandex,chrome,17533848.0,17533848.0,17828465.0,18760465.0,20495927.0,17896182.0
2014-08-26,search,chrome,48457707.0,48457707.0,46530127.0,49571484.0,54282935.0,47561574.0
2014-08-26,yandex,chrome,18731000.0,18731000.0,17927029.0,19239584.0,20489628.0,17971729.0
2014-08-27,search,chrome,50987392.0,50987392.0,46755516.0,50331780.0,54277051.0,47697395.0
2014-08-27,yandex,chrome,19800867.0,19800867.0,18025593.0,19638320.0,20483328.0,18036238.0
2014-08-28,search,chrome,50266404.0,50266404.0,47019814.0,49513718.0,54271166.0,47846031.0
2014-08-28,yandex,chrome,19324900.0,19324900.0,18151357.0,19213305.0,20477029.0,18109435.0
2014-08-29,search,chrome,48268404.0,48268404.0,47284112.0,47124726.0,54265281.0,47982369.0
2014-08-29,yandex,chrome,18721597.0,18721597.0,18277120.0,18223716.0,20470730.0,18177072.0
2014-08-30,search,chrome,41599536.0,41599536.0,47617506.0,40267630.0,54259397.0,48148351.0
2014-08-30,yandex,chrome,15801978.0,15801978.0,18427711.0,15195467.0,20464430.0,18254095.0
2014-08-31,search,chrome,43942995.0,43942995.0,47950900.0,44674552.0,54253512.0,48345341.0
2014-08-31,yandex,chrome,16761507.0,16761507.0,18578302.0,17006173.0,20458131.0,18338410.0
2014-09-01,search,chrome,49063214.0,49063214.0,48190925.0,50233952.0,54247627.0,48526497.0
2014-09-01,yandex,chrome,19309777.0,19309777.0,18656627.0,19656288.0,20451832.0,18404072.0
2014-09-02,search,chrome,51099222.0,51099222.0,48430949.0,51641121.0,54241743.0,48747967.0
2014-09-02,yandex,chrome,20128329.0,20128329.0,18734952.0,20105285.0,20445533.0,18478035.0
2014-09-03,search,chrome,51937742.0,51937742.0,48810363.0,52051444.0,54235858.0,49028179.0
2014-09-03,yandex,chrome,20408357.0,20408357.0,18822621.0,20302838.0,20439233.0,18559263.0
2014-09-04,search,chrome,51550092.0,51550092.0,49189776.0,51526483.0,54229973.0,49342247.0
2014-09-04,yandex,chrome,20084587.0,20084587.0,18910290.0,19966328.0,20432934.0,18648771.0
