,date,se,browser,hits,hits_fixed,hits_week_trend,hits_week_seasonal,hits_year_trend,hits_year_seasonal
352,2014-06-26,search,chrome,52227246.0,52227246.0,50316873.520992324,1811135.4666434831,,
353,2014-06-26,yandex,chrome,20664108.0,20664108.0,,,,
354,2014-06-27,search,chrome,49834627.0,49834627.0,49707643.19592613,-646455.3630695156,,
355,2014-06-27,yandex,chrome,19866174.0,19866174.0,,,,
356,2014-06-28,search,chrome,41498783.0,41498783.0,49098412.87085994,-7312277.606838976,,
357,2014-06-28,yandex,chrome,16370811.0,16370811.0,,,,
358,2014-06-29,search,chrome,44491190.0,44491190.0,48686890.46990189,-3522515.5201967615,,
359,2014-06-29,yandex,chrome,17547943.0,17547943.0,,,,
360,2014-06-30,search,chrome,52165538.0,52165538.0,48275368.06894384,4020222.5197981084,,
361,2014-06-30,yandex,chrome,20892151.0,20892151.0,,,,
362,2014-07-01,search,chrome,50760172.0,50760172.0,47955029.92506634,2919318.2410505763,,
363,2014-07-01,yandex,chrome,19980774.0,19980774.0,,,,
364,2014-07-02,search,chrome,49894242.0,49894242.0,47634691.78118884,2306478.113454125,,
365,2014-07-02,yandex,chrome,19598202.0,19598202.0,,,,
366,2014-07-03,search,chrome,48831266.0,48831266.0,47540687.69911975,2212985.24992908,,
367,2014-07-03,yandex,chrome,19016521.0,19016521.0,,,,
368,2014-07-04,search,chrome,46921948.0,46921948.0,47446683.617050655,-37560.4844339469,,
369,2014-07-04,yandex,chrome,18314069.0,18314069.0,,,,
370,2014-07-05,search,chrome,39345576.0,39345576.0,47515262.08734285,-7551451.616132009,,
371,2014-07-05,yandex,chrome,15033060.0,15033060.0,,,,
372,2014-07-06,search,chrome,42517328.0,42517328.0,47583840.55763505,-4398024.648145339,,
373,2014-07-06,yandex,chrome,16400329.0,16400329.0,,,,
374,2014-07-07,search,chrome,52269352.0,52269352.0,47730496.781235225,4148379.0934842634,,
375,2014-07-07,yandex,chrome,20683459.0,20683459.0,,,,
376,2014-07-08,search,chrome,51699486.0,51699486.0,47877153.004835404,3255138.9722412317,,
377,2014-07-08,yandex,chrome,20372234.0,20372234.0,,,,
378,2014-07-09,search,chrome,50584247.0,50584247.0,47996244.85574718,2381466.94780613,,
379,2014-07-09,yandex,chrome,19676787.0,19676787.0,,,,
380,2014-07-10,search,chrome,50812386.0,50812386.0,48115336.706658944,2194647.320685634,,
381,2014-07-10,yandex,chrome,19944210.0,19944210.0,,,,
382,2014-07-11,search,chrome,48254331.0,48254331.0,48145709.747651115,32833.34117154838,,
383,2014-07-11,yandex,chrome,18777725.0,18777725.0,,,,
384,2014-07-12,search,chrome,40790734.0,40790734.0,48176082.78864329,-7800535.255246211,,
385,2014-07-12,yandex,chrome,15389975.0,15389975.0,,,,
386,2014-07-13,search,chrome,43265332.0,43265332.0,48190128.23800798,-4726331.871425601,,
387,2014-07-13,yandex,chrome,16634111.0,16634111.0,,,,
388,2014-07-14,search,chrome,51986357.0,51986357.0,48204173.687372655,4314239.665107243,,
389,2014-07-14,yandex,chrome,20562137.0,20562137.0,,,,
390,2014-07-15,search,chrome,51399894.0,51399894.0,48221199.44490507,3623892.194357979,,
391,2014-07-15,yandex,chrome,20435463.0,20435463.0,,,,
392,2014-07-16,search,chrome,50534050.0,50534050.0,48238225.20243748,2596483.7903165207,,
393,2014-07-16,yandex,chrome,19942525.0,19942525.0,,,,
394,2014-07-17,search,chrome,50747561.0,50747561.0,48292986.868357256,2237935.2485273727,,
395,2014-07-17,yandex,chrome,20054279.0,20054279.0,,,,
396,2014-07-18,search,chrome,48940573.0,48940573.0,48347748.53427704,-203292.384738954,,
397,2014-07-18,yandex,chrome,19289261.0,19289261.0,,,,
398,2014-07-19,search,chrome,40573679.0,40573679.0,48376413.47386858,-7976035.6982443435,,
399,2014-07-19,yandex,chrome,15518832.0,15518832.0,,,,
400,2014-07-20,search,chrome,43155560.0,43155560.0,48405078.41346013,-4529647.447509151,,
401,2014-07-20,yandex,chrome,16673187.0,16673187.0,,,,
402,2014-07-21,search,chrome,53191827.0,53191827.0,48334160.39165965,4255472.650135818,,
403,2014-07-21,yandex,chrome,21147302.0,21147302.0,,,,
404,2014-07-22,search,chrome,52592957.0,52592957.0,48263242.369859174,3642765.5017655026,,
405,2014-07-22,yandex,chrome,20699524.0,20699524.0,,,,
406,2014-07-23,search,chrome,50981746.0,50981746.0,48164128.682737306,2724030.8218173906,,
407,2014-07-23,yandex,chrome,19996672.0,19996672.0,,,,
408,2014-07-24,search,chrome,50035342.0,50035342.0,48065014.99561543,2259038.7703438415,,
409,2014-07-24,yandex,chrome,19651684.0,19651684.0,,,,
410,2014-07-25,search,chrome,47019509.0,47019509.0,47929746.026142284,-387945.6532658259,,
411,2014-07-25,yandex,chrome,18346602.0,18346602.0,,,,
412,2014-07-26,search,chrome,39044192.0,39044192.0,47794477.05666914,-8021899.610848277,,
413,2014-07-26,yandex,chrome,14840552.0,14840552.0,,,,
414,2014-07-27,search,chrome,44776647.0,44776647.0,47627818.56678121,-4512143.7203764,,
415,2014-07-27,yandex,chrome,17317882.0,17317882.0,,,,
416,2014-07-28,search,chrome,51516859.0,51516859.0,47461160.07689328,4258798.389263882,,
417,2014-07-28,yandex,chrome,20272097.0,20272097.0,,,,
418,2014-07-29,search,chrome,50613930.0,50613930.0,47322507.12356802,3708433.415932815,,
419,2014-07-29,yandex,chrome,19917289.0,19917289.0,,,,
420,2014-07-30,search,chrome,50417347.0,50417347.0,47183854.170242764,2856702.842466789,,
421,2014-07-30,yandex,chrome,19807951.0,19807951.0,,,,
422,2014-07-31,search,chrome,49157549.0,49157549.0,47028202.10061313,2252331.199101329,,
423,2014-07-31,yandex,chrome,19140316.0,19140316.0,,,,
424,2014-08-01,search,chrome,45818901.0,45818901.0,46872550.03098349,-495935.3342325112,,
425,2014-08-01,yandex,chrome,17668776.0,17668776.0,,,,
426,2014-08-02,search,chrome,39091586.0,39091586.0,46762864.32136788,-8094108.228120209,,
427,2014-08-02,yandex,chrome,14731545.0,14731545.0,,,,
428,2014-08-03,search,chrome,41595230.0,41595230.0,46653178.61175227,-4531835.057292074,,
429,2014-08-03,yandex,chrome,15903200.0,15903200.0,,,,
430,2014-08-04,search,chrome,50734318.0,50734318.0,46599254.89449717,4166200.7097386084,,
431,2014-08-04,yandex,chrome,19775091.0,19775091.0,,,,
432,2014-08-05,search,chrome,50294837.0,50294837.0,46545331.17724206,3679054.1086216955,,
433,2014-08-05,yandex,chrome,19609142.0,19609142.0,,,,
434,2014-08-06,search,chrome,49070322.0,49070322.0,46525261.48062606,3049637.122913396,,
435,2014-08-06,yandex,chrome,19066625.0,19066625.0,,,,
436,2014-08-07,search,chrome,49146760.0,49146760.0,46505191.78401005,2275580.394031825,,
437,2014-08-07,yandex,chrome,19303938.0,19303938.0,,,,
438,2014-08-08,search,chrome,46461870.0,46461870.0,46503072.80700135,-315652.077471079,,
439,2014-08-08,yandex,chrome,17900862.0,17900862.0,,,,
440,2014-08-09,search,chrome,38615929.0,38615929.0,46500953.82999265,-7978134.189502308,,
441,2014-08-09,yandex,chrome,14503444.0,14503444.0,,,,
442,2014-08-10,search,chrome,41007349.0,41007349.0,46464004.63214802,-4592236.76320264,,
443,2014-08-10,yandex,chrome,15522487.0,15522487.0,,,,
444,2014-08-11,search,chrome,50620083.0,50620083.0,46427055.43430339,3532326.8368816776,,
445,2014-08-11,yandex,chrome,19805349.0,19805349.0,,,,
446,2014-08-12,search,chrome,50189823.0,50189823.0,46401059.77302025,3484964.6724059777,,
447,2014-08-12,yandex,chrome,19582116.0,19582116.0,,,,
448,2014-08-13,search,chrome,49618405.0,49618405.0,46375064.111737125,3288352.465880752,,
449,2014-08-13,yandex,chrome,19340024.0,19340024.0,,,,
450,2014-08-14,search,chrome,48513145.0,48513145.0,46412745.84924728,2402170.5885146502,,
451,2014-08-14,yandex,chrome,18694711.0,18694711.0,,,,
452,2014-08-15,search,chrome,46315306.0,46315306.0,46450427.58675744,153872.8757462821,,
453,2014-08-15,yandex,chrome,17733385.0,17733385.0,,,,
454,2014-08-16,search,chrome,37947781.0,37947781.0,46447796.82254158,-7629839.574455706,,
455,2014-08-16,yandex,chrome,14138521.0,14138521.0,,,,
456,2014-08-17,search,chrome,42163470.0,42163470.0,46445166.05832573,-4437513.874634951,,
457,2014-08-17,yandex,chrome,15862018.0,15862018.0,,,,
458,2014-08-18,search,chrome,50167759.0,50167759.0,46438595.326560885,2394227.1946720607,,
459,2014-08-18,yandex,chrome,19545791.0,19545791.0,,,,
460,2014-08-19,search,chrome,49882465.0,49882465.0,46432024.59479604,3155109.0884503117,,
461,2014-08-19,yandex,chrome,19213255.0,19213255.0,,,,
462,2014-08-20,search,chrome,49940988.0,49940988.0,46332059.156169355,3570731.1902235174,,
463,2014-08-20,yandex,chrome,19430273.0,19430273.0,,,,
464,2014-08-21,search,chrome,0.0,48361471.0,46232093.71754267,2527523.9166140924,,
465,2014-08-21,yandex,chrome,0.0,18744132.5,,,,
466,2014-08-22,search,chrome,46781954.0,46781954.0,46139197.111885056,285363.9111740892,,
467,2014-08-22,yandex,chrome,18057992.0,18057992.0,,,,
468,2014-08-23,search,chrome,38825950.0,38825950.0,46046300.50622745,-7365506.315906867,,
469,2014-08-23,yandex,chrome,14650565.0,14650565.0,,,,
470,2014-08-24,search,chrome,42428172.0,42428172.0,46175518.545203306,-3912275.824537563,,
471,2014-08-24,yandex,chrome,16074911.0,16074911.0,,,,
472,2014-08-25,search,chrome,45084687.0,45084687.0,46304736.58417916,1810583.528288247,,
473,2014-08-25,yandex,chrome,17533848.0,17533848.0,,,,
474,2014-08-26,search,chrome,48457707.0,48457707.0,46530126.525056,3041357.1195025854,,
475,2014-08-26,yandex,chrome,18731000.0,18731000.0,,,,
476,2014-08-27,search,chrome,50987392.0,50987392.0,46755516.46593283,3576263.9742064266,,
477,2014-08-27,yandex,chrome,19800867.0,19800867.0,,,,
478,2014-08-28,search,chrome,50266404.0,50266404.0,47019814.17079531,2493903.9616353605,,
479,2014-08-28,yandex,chrome,19324900.0,19324900.0,,,,
480,2014-08-29,search,chrome,48268404.0,48268404.0,47284111.875657775,-159385.58022386744,,
481,2014-08-29,yandex,chrome,18721597.0,18721597.0,,,,
482,2014-08-30,search,chrome,41599536.0,41599536.0,47617506.15684523,-7349876.176271549,,
483,2014-08-30,yandex,chrome,15801978.0,15801978.0,,,,
484,2014-08-31,search,chrome,43942995.0,43942995.0,47950900.43803269,-3276348.841815203,,
485,2014-08-31,yandex,chrome,16761507.0,16761507.0,,,,
486,2014-09-01,search,chrome,49063214.0,49063214.0,48190924.90638068,2043027.1533763246,,
487,2014-09-01,yandex,chrome,19309777.0,19309777.0,,,,
488,2014-09-02,search,chrome,51099222.0,51099222.0,48430949.37472867,3210172.026339663,,
489,2014-09-02,yandex,chrome,20128329.0,20128329.0,,,,
490,2014-09-03,search,chrome,51937742.0,51937742.0,48810362.579856485,3241081.823676365,,
491,2014-09-03,yandex,chrome,20408357.0,20408357.0,,,,
492,2014-09-04,search,chrome,51550092.0,51550092.0,49189775.7849843,2336707.6393884136,,
493,2014-09-04,yandex,chrome,20084587.0,20084587.0,,,,
494,2014-09-05,search,chrome,48130163.0,48130163.0,49682853.45027508,-812232.5436181182,,
495,2014-09-05,yandex,chrome,18409589.0,18409589.0,,,,
496,2014-09-06,search,chrome,41923071.0,41923071.0,50175931.115565866,-7577017.524896714,,
497,2014-09-06,yandex,chrome,15377420.0,15377420.0,,,,
498,2014-09-07,search,chrome,48386543.0,48386543.0,50511040.917614445,-2731088.07115853,,
499,2014-09-07,yandex,chrome,17952272.0,17952272.0,,,,
500,2014-09-08,search,chrome,55971189.0,55971189.0,50846150.71966303,3032470.0211898917,,
501,2014-09-08,yandex,chrome,21340037.0,21340037.0,,,,
502,2014-09-09,search,chrome,55974809.0,55974809.0,51033854.12132698,3425691.8710909477,,
503,2014-09-09,yandex,chrome,21202691.0,21202691.0,,,,
504,2014-09-10,search,chrome,53923106.0,53923106.0,51221557.522990935,2705599.8002426825,,
505,2014-09-10,yandex,chrome,20563923.0,20563923.0,,,,
506,2014-09-11,search,chrome,52931340.0,52931340.0,51248409.25084296,1958182.158609602,,
507,2014-09-11,yandex,chrome,20200666.0,20200666.0,,,,
508,2014-09-12,search,chrome,49059912.0,49059912.0,51275260.97869499,-1406464.71197091,,
509,2014-09-12,yandex,chrome,18377307.0,18377307.0,,,,
510,2014-09-13,search,chrome,42956744.0,42956744.0,51231567.14063409,-7939597.862518823,,
511,2014-09-13,yandex,chrome,15702231.0,15702231.0,,,,
512,2014-09-14,search,chrome,49054911.0,49054911.0,51187873.3025732,-2181353.4150658785,,
513,2014-09-14,yandex,chrome,18272762.0,18272762.0,,,,
514,2014-09-15,search,chrome,55273422.0,55273422.0,51281651.620707825,4095826.9391552974,,
515,2014-09-15,yandex,chrome,21133322.0,21133322.0,,,,
516,2014-09-16,search,chrome,54612197.0,54612197.0,51375429.938842446,3576607.571639526,,
517,2014-09-16,yandex,chrome,20750675.0,20750675.0,,,,
518,2014-09-17,search,chrome,53495660.0,53495660.0,51522774.48689689,2290603.2893386334,,
519,2014-09-17,yandex,chrome,20387499.0,20387499.0,,,,
520,2014-09-18,search,chrome,53489070.0,53489070.0,51670119.03495132,1490253.7099721024,,
521,2014-09-18,yandex,chrome,20574134.0,20574134.0,,,,
522,2014-09-19,search,chrome,50699327.0,50699327.0,51793576.41484825,-1660509.682348844,,
523,2014-09-19,yandex,chrome,19226826.0,19226826.0,,,,
524,2014-09-20,search,chrome,43810092.0,43810092.0,51917033.79474518,-7923054.778760166,,
525,2014-09-20,yandex,chrome,16139645.0,16139645.0,,,,
526,2014-09-21,search,chrome,50422469.0,50422469.0,52022142.65092725,-1811411.1209429693,,
527,2014-09-21,yandex,chrome,18924390.0,18924390.0,,,,
528,2014-09-22,search,chrome,56619413.0,56619413.0,52127251.50710933,4333851.086275792,,
529,2014-09-22,yandex,chrome,21750311.0,21750311.0,,,,
530,2014-09-23,search,chrome,55352711.0,55352711.0,52203542.899253674,3467736.069134699,,
531,2014-09-23,yandex,chrome,21131500.0,21131500.0,,,,
532,2014-09-24,search,chrome,54442293.0,54442293.0,52279834.29139802,2137588.128941754,,
533,2014-09-24,yandex,chrome,20838728.0,20838728.0,,,,
534,2014-09-25,search,chrome,53351156.0,53351156.0,52354889.222286135,1192326.737468411,,
535,2014-09-25,yandex,chrome,20484567.0,20484567.0,,,,
536,2014-09-26,search,chrome,50797348.0,50797348.0,52429944.15317426,-1537138.3150058866,,
537,2014-09-26,yandex,chrome,19316105.0,19316105.0,,,,
538,2014-09-27,search,chrome,45166091.0,45166091.0,52491697.07305755,-7758035.98115911,,
539,2014-09-27,yandex,chrome,16701739.0,16701739.0,,,,
540,2014-09-28,search,chrome,50831181.0,50831181.0,52553449.99294083,-1623377.9095412323,,
541,2014-09-28,yandex,chrome,19133086.0,19133086.0,,,,
542,2014-09-29,search,chrome,57021376.0,57021376.0,52616161.86812082,4242200.719741286,,
543,2014-09-29,yandex,chrome,22012361.0,22012361.0,,,,
544,2014-09-30,search,chrome,56153967.0,56153967.0,52678873.74330081,3320906.358617815,,
545,2014-09-30,yandex,chrome,21623318.0,21623318.0,,,,
546,2014-10-01,search,chrome,54746813.0,54746813.0,52750708.8804829,2068850.073378274,,
547,2014-10-01,yandex,chrome,21083205.0,21083205.0,,,,
548,2014-10-02,search,chrome,53555044.0,53555044.0,52822544.01766499,1047792.2881670276,,
549,2014-10-02,yandex,chrome,20450650.0,20450650.0,,,,
550,2014-10-03,search,chrome,51103573.0,51103573.0,52914587.28263374,-1351228.6145732661,,
551,2014-10-03,yandex,chrome,19281982.0,19281982.0,,,,
552,2014-10-04,search,chrome,45516547.0,45516547.0,53006630.54760248,-7660991.610173322,,
553,2014-10-04,yandex,chrome,16973137.0,16973137.0,,,,
554,2014-10-05,search,chrome,51770856.0,51770856.0,53096366.76823036,-1499300.0884283886,,
555,2014-10-05,yandex,chrome,19518753.0,19518753.0,,,,
556,2014-10-06,search,chrome,57128761.0,57128761.0,53186102.98885823,4109569.910276264,,
557,2014-10-06,yandex,chrome,21946268.0,21946268.0,,,,
558,2014-10-07,search,chrome,56861966.0,56861966.0,53263543.99154431,3232574.8292198386,,
559,2014-10-07,yandex,chrome,21859550.0,21859550.0,,,,
560,2014-10-08,search,chrome,55694907.0,55694907.0,53340984.994230375,1881825.3570490761,,
561,2014-10-08,yandex,chrome,21191375.0,21191375.0,,,,
562,2014-10-09,search,chrome,54269403.0,54269403.0,53415325.45352794,1050777.3851998332,,
563,2014-10-09,yandex,chrome,20641204.0,20641204.0,,,,
564,2014-10-10,search,chrome,52444870.0,52444870.0,53489665.91282551,-1149719.743881379,,
565,2014-10-10,yandex,chrome,19731026.0,19731026.0,,,,
566,2014-10-11,search,chrome,45288701.0,45288701.0,53625615.2973814,-7492489.929659268,,
567,2014-10-11,yandex,chrome,16707685.0,16707685.0,,,,
568,2014-10-12,search,chrome,52007219.0,52007219.0,53761564.68193729,-1420697.7687840043,,
569,2014-10-12,yandex,chrome,19427506.0,19427506.0,,,,
570,2014-10-13,search,chrome,58036143.0,58036143.0,54017662.890756845,3847457.8202412133,,
571,2014-10-13,yandex,chrome,22143017.0,22143017.0,,,,
572,2014-10-14,search,chrome,56796827.0,56796827.0,54273761.099576406,3193269.717038509,,
573,2014-10-14,yandex,chrome,21522724.0,21522724.0,,,,
574,2014-10-15,search,chrome,55835354.0,55835354.0,54628687.880153246,1827097.0616160582,,
575,2014-10-15,yandex,chrome,21160950.0,21160950.0,,,,
576,2014-10-16,search,chrome,56574767.0,56574767.0,54983614.660730086,1166733.391140616,,
577,2014-10-16,yandex,chrome,21474971.0,21474971.0,,,,
578,2014-10-17,search,chrome,54721269.0,54721269.0,55306078.26277377,-869564.9621629708,,
579,2014-10-17,yandex,chrome,20777352.0,20777352.0,,,,
580,2014-10-18,search,chrome,48567476.0,48567476.0,55628541.86481745,-7255630.628163806,,
581,2014-10-18,yandex,chrome,17864862.0,17864862.0,,,,
582,2014-10-19,search,chrome,54990554.0,54990554.0,55880757.62638382,-1631432.7661410184,,
583,2014-10-19,yandex,chrome,20514417.0,20514417.0,,,,
584,2014-10-20,search,chrome,59623716.0,59623716.0,56132973.38795019,3196107.143652132,,
585,2014-10-20,yandex,chrome,22702813.0,22702813.0,,,,
586,2014-10-21,search,chrome,59626080.0,59626080.0,56324490.988661066,2949479.667444683,,
587,2014-10-21,yandex,chrome,22740978.0,22740978.0,,,,
588,2014-10-22,search,chrome,58080930.0,58080930.0,56516008.58937195,2190860.211508212,,
589,2014-10-22,yandex,chrome,22081867.0,22081867.0,,,,
590,2014-10-23,search,chrome,57680522.0,57680522.0,56644184.15431861,1485787.2514928195,,
591,2014-10-23,yandex,chrome,21776334.0,21776334.0,,,,
592,2014-10-24,search,chrome,56051849.0,56051849.0,56772359.71926527,-592078.8812519512,,
593,2014-10-24,yandex,chrome,21124127.0,21124127.0,,,,
594,2014-10-25,search,chrome,50492027.0,50492027.0,56769737.356196776,-6878399.843410931,,
595,2014-10-25,yandex,chrome,18586090.0,18586090.0,,,,
596,2014-10-26,search,chrome,55121746.0,55121746.0,56767114.99312828,-1872128.5842632896,,
597,2014-10-26,yandex,chrome,20544300.0,20544300.0,,,,
598,2014-10-27,search,chrome,60209576.0,60209576.0,56601605.24998057,2302152.1401001993,,
599,2014-10-27,yandex,chrome,22790838.0,22790838.0,,,,
600,2014-10-28,search,chrome,60073674.0,60073674.0,56436095.50683285,2578778.690507957,,
601,2014-10-28,yandex,chrome,22715354.0,22715354.0,,,,
602,2014-10-29,search,chrome,58905124.0,58905124.0,56063582.680314645,2691776.979149653,,
603,2014-10-29,yandex,chrome,22354847.0,22354847.0,,,,
604,2014-10-30,search,chrome,57254214.0,57254214.0,55691069.85379644,1701568.827228618,,
605,2014-10-30,yandex,chrome,21646754.0,21646754.0,,,,
606,2014-10-31,search,chrome,54843455.0,54843455.0,55491870.219196066,-505701.43196948874,,
607,2014-10-31,yandex,chrome,20640734.0,20640734.0,,,,
608,2014-11-01,search,chrome,48010195.0,48010195.0,55292670.58459569,-6634822.338589745,,
609,2014-11-01,yandex,chrome,17534481.0,17534481.0,,,,
610,2014-11-02,search,chrome,51838840.0,51838840.0,55508986.96773714,-1818996.469884851,,
611,2014-11-02,yandex,chrome,18715815.0,18715815.0,,,,
612,2014-11-03,search,chrome,54211460.0,54211460.0,55725303.35087858,2083986.5130407922,,
613,2014-11-03,yandex,chrome,19725005.0,19725005.0,,,,
614,2014-11-04,search,chrome,56914296.0,56914296.0,56264322.5483874,2399872.8555634636,,
615,2014-11-04,yandex,chrome,21030064.0,21030064.0,,,,
616,2014-11-05,search,chrome,61479570.0,61479570.0,56803341.74589622,2838325.590485698,,
617,2014-11-05,yandex,chrome,23612066.0,23612066.0,,,,
618,2014-11-06,search,chrome,60366767.0,60366767.0,57479690.587552875,1679790.6181756458,,
619,2014-11-06,yandex,chrome,23007821.0,23007821.0,,,,
620,2014-11-07,search,chrome,58406165.0,58406165.0,58156039.42920954,-650543.6130341872,,
